Date;Workout Name;Exercise Name;Set Order;Weight;Weight Unit;Reps;RPE;Distance;Distance Unit;Seconds;Notes;Workout Notes;Workout Duration
2024-03-05 17:48:11;"New workout template";"Squat (Barbell)";1;50;kg;12;;;;0;"";;59m
2024-03-05 17:48:11;"New workout template";"Squat (Barbell)";2;50;kg;6;;;;0;;;59m
2024-03-05 17:48:11;"New workout template";"Squat (Barbell)";3;70;kg;6;;;;0;;;59m
2024-03-05 17:48:11;"New workout template";"Squat (Barbell)";4;70;kg;8;;;;0;;;59m
2024-03-05 17:48:11;"New workout template";"Squat (Barbell)";5;70;kg;8;;;;0;;;59m
2024-03-05 17:48:11;"New workout template";"Squat (Barbell)";6;70;kg;8;;;;0;;;59m
2024-03-05 17:48:11;"New workout template";"Squat (Barbell)";7;70;kg;8;;;;0;;;59m
2024-03-05 17:48:11;"New workout template";"Hip Abductor (Machine)";1;39;kg;12;;;;0;"";;59m
2024-03-05 17:48:11;"New workout template";"Hip Abductor (Machine)";2;39;kg;12;;;;0;;;59m
2024-03-05 17:48:11;"New workout template";"Hip Abductor (Machine)";3;39;kg;12;;;;0;;;59m
2024-03-05 17:48:11;"New workout template";"Hip Abductor (Machine)";4;39;kg;12;;;;0;;;59m
2024-03-05 17:48:11;"New workout template";"hip thrust (machine)";1;40;kg;8;;;;0;"";;59m
2024-03-05 17:48:11;"New workout template";"hip thrust (machine)";2;40;kg;8;;;;0;;;59m
2024-03-05 17:48:11;"New workout template";"hip thrust (machine)";3;40;kg;9;;;;0;;;59m
2024-03-05 17:48:11;"New workout template";"hip thrust (machine)";4;20;kg;6;;;;0;;;59m
2024-03-05 17:48:11;"New workout template";"Hack Squat";1;20;kg;12;;;;0;"";;59m
2024-03-05 17:48:11;"New workout template";"Hack Squat";2;20;kg;12;;;;0;;;59m
2024-03-05 17:48:11;"New workout template";"Hack Squat";3;60;kg;8;;;;0;;;59m
2024-03-06 19:26:53;"New workout template";"Rowing (Machine)";1;;;;;0;km;600;"";"";1h 23m
2024-03-06 19:26:53;"New workout template";"Lateral Raise (Cable)";1;19.84;lbs;12;;;;0;"";;1h 23m
2024-03-06 19:26:53;"New workout template";"Lateral Raise (Cable)";2;30.86;lbs;10;;;;0;;;1h 23m
2024-03-06 19:26:53;"New workout template";"Lateral Raise (Cable)";3;30.86;lbs;8;;;;0;;;1h 23m
2024-03-06 19:26:53;"New workout template";"Lateral Raise (Cable)";4;30.86;lbs;8;;;;0;;;1h 23m
2024-03-06 19:26:53;"New workout template";"Overhead Press (Barbell)";1;20;kg;8;;;;0;"";;1h 23m
2024-03-06 19:26:53;"New workout template";"Overhead Press (Barbell)";2;40;kg;5;;;;0;;;1h 23m
2024-03-06 19:26:53;"New workout template";"Overhead Press (Barbell)";3;42.5;kg;7;;;;0;;;1h 23m
2024-03-06 19:26:53;"New workout template";"Overhead Press (Barbell)";4;42.5;kg;4;;;;0;;;1h 23m
2024-03-06 19:26:53;"New workout template";"converging shoulder press";1;18;kg;8;;;;0;"Helemaal naar beneden ";;1h 23m
2024-03-06 19:26:53;"New workout template";"converging shoulder press";2;23;kg;8;;;;0;;;1h 23m
2024-03-06 19:26:53;"New workout template";"converging shoulder press";3;27;kg;8;;;;0;;;1h 23m
2024-03-06 19:26:53;"New workout template";"converging shoulder press";4;32;kg;5;;;;0;;;1h 23m
2024-03-06 19:26:53;"New workout template";"seated overhead press (smith machine)";1;40;kg;1;;;;0;"";;1h 23m
2024-03-06 19:26:53;"New workout template";"seated overhead press (smith machine)";2;40;kg;6;;;;0;;;1h 23m
2024-03-06 19:26:53;"New workout template";"seated overhead press (smith machine)";3;40;kg;4;;;;0;;;1h 23m
2024-03-06 19:26:53;"New workout template";"seated overhead press (smith machine)";4;40;kg;6;;;;0;;;1h 23m
2024-03-06 19:26:53;"New workout template";"seated overhead press (smith machine)";5;40;kg;3;;;;0;;;1h 23m
2024-03-06 19:26:53;"New workout template";"deadhang";1;;;;;;km;30;"";;1h 23m
2024-03-06 19:26:53;"New workout template";"deadhang";2;;;;;;km;24;;;1h 23m
2024-03-06 19:26:53;"New workout template";"deadhang";3;;;;;;km;24;;;1h 23m
2024-03-06 19:26:53;"New workout template";"standing behind back wrist curl";1;40;kg;12;;;;0;"";;1h 23m
2024-03-06 19:26:53;"New workout template";"standing behind back wrist curl";2;40;kg;12;;;;0;;;1h 23m
2024-03-06 19:26:53;"New workout template";"standing behind back wrist curl";3;40;kg;12;;;;0;;;1h 23m
2024-03-06 19:26:53;"New workout template";"palm down wrist curl ";1;8;kg;8;;;;0;"";;1h 23m
2024-03-06 19:26:53;"New workout template";"palm down wrist curl ";2;4;kg;8;;;;0;;;1h 23m
2024-03-06 19:26:53;"New workout template";"palm down wrist curl ";3;8;kg;8;;;;0;;;1h 23m
2024-03-06 19:26:53;"New workout template";"palm down wrist curl ";4;4;kg;12;;;;0;;;1h 23m
2024-03-06 19:26:53;"New workout template";"palm down wrist curl ";5;8;kg;8;;;;0;;;1h 23m
2024-03-06 19:26:53;"New workout template";"palm down wrist curl ";6;4;kg;12;;;;0;;;1h 23m
2024-03-07 18:25:44;"New workout template";"huppelen";1;;;;;1.67;km;900;"";"";1h 25m
2024-03-07 18:25:44;"New workout template";"Pull Up";1;0;kg;8;;;;0;"";;1h 25m
2024-03-07 18:25:44;"New workout template";"Pull Up";2;0;kg;6;;;;0;;;1h 25m
2024-03-07 18:25:44;"New workout template";"Pull Up";3;0;kg;2;;;;0;;;1h 25m
2024-03-07 18:25:44;"New workout template";"Pull Up";4;0;kg;7;;;;0;;;1h 25m
2024-03-07 18:25:44;"New workout template";"Bent Over Row (Barbell)";1;50;kg;8;;;;0;"";;1h 25m
2024-03-07 18:25:44;"New workout template";"Bent Over Row (Barbell)";2;70;kg;8;;;;0;;;1h 25m
2024-03-07 18:25:44;"New workout template";"Bent Over Row (Barbell)";3;80;kg;6;;;;0;;;1h 25m
2024-03-07 18:25:44;"New workout template";"Bent Over Row (Barbell)";4;80;kg;6;;;;0;;;1h 25m
2024-03-07 18:25:44;"New workout template";"Lat Pulldown (Machine)";1;75;kg;5;;;;0;"";;1h 25m
2024-03-07 18:25:44;"New workout template";"Lat Pulldown (Machine)";2;90;kg;5;;;;0;;;1h 25m
2024-03-07 18:25:44;"New workout template";"Lat Pulldown (Machine)";3;95;kg;4;;;;0;;;1h 25m
2024-03-07 18:25:44;"New workout template";"Lat Pulldown (Machine)";4;80;kg;5;;;;0;;;1h 25m
2024-03-07 18:25:44;"New workout template";"Bicep Curl (Cable)";1;23;kg;8;;;;0;"";;1h 25m
2024-03-07 18:25:44;"New workout template";"Bicep Curl (Cable)";2;32;kg;8;;;;0;;;1h 25m
2024-03-07 18:25:44;"New workout template";"Bicep Curl (Cable)";3;41;kg;8;;;;0;;;1h 25m
2024-03-07 18:25:44;"New workout template";"Bicep Curl (Cable)";4;50;kg;6;;;;0;;;1h 25m
2024-03-07 18:25:44;"New workout template";"Hammer Curl (Cable)";1;36;kg;4;;;;0;"";;1h 25m
2024-03-07 18:25:44;"New workout template";"Hammer Curl (Cable)";2;36;kg;8;;;;0;;;1h 25m
2024-03-07 18:25:44;"New workout template";"Hammer Curl (Cable)";3;36;kg;8;;;;0;;;1h 25m
2024-03-07 18:25:44;"New workout template";"Hammer Curl (Cable)";4;45;kg;7;;;;0;;;1h 25m
2024-03-07 18:25:44;"New workout template";"Concentration Curl (Dumbbell)";1;12;kg;8;;;;0;"";;1h 25m
2024-03-07 18:25:44;"New workout template";"Concentration Curl (Dumbbell)";2;12;kg;6;;;;0;;;1h 25m
2024-03-08 15:15:45;"New workout template";"huppelen";1;;;;;1.67;km;900;"";"preworkout";1h 42m
2024-03-08 15:15:45;"New workout template";"Incline Bench Press (Barbell)";1;40;kg;8;;;;0;"";;1h 42m
2024-03-08 15:15:45;"New workout template";"Incline Bench Press (Barbell)";2;65;kg;2;;;;0;;;1h 42m
2024-03-08 15:15:45;"New workout template";"Incline Bench Press (Barbell)";3;75;kg;3;;;;0;;;1h 42m
2024-03-08 15:15:45;"New workout template";"Bench Press (Barbell)";1;70;kg;6;;;;0;"";;1h 42m
2024-03-08 15:15:45;"New workout template";"Bench Press (Barbell)";2;80;kg;5;;;;0;;;1h 42m
2024-03-08 15:15:45;"New workout template";"Bench Press (Barbell)";3;85;kg;2;;;;0;;;1h 42m
2024-03-08 15:15:45;"New workout template";"Incline Chest Press (Machine)";1;40;kg;12;;;;0;"";;1h 42m
2024-03-08 15:15:45;"New workout template";"Incline Chest Press (Machine)";2;82.5;kg;6;;;;0;;;1h 42m
2024-03-08 15:15:45;"New workout template";"Incline Chest Press (Machine)";3;102.5;kg;3;;;;0;;;1h 42m
2024-03-08 15:15:45;"New workout template";"tricep pushdown (cable)";1;36;kg;12;;;;0;"";;1h 42m
2024-03-08 15:15:45;"New workout template";"tricep pushdown (cable)";2;50;kg;6;;;;0;;;1h 42m
2024-03-08 15:15:45;"New workout template";"single arm tricep pushdown (cable)";1;40;lbs;12;;;;0;"";;1h 42m
2024-03-08 15:15:45;"New workout template";"single arm tricep pushdown (cable)";2;50;lbs;8;;;;0;;;1h 42m
2024-03-08 15:15:45;"New workout template";"dip (machine)";1;54;kg;12;;;;0;"";;1h 42m
2024-03-08 15:15:45;"New workout template";"dip (machine)";2;73;kg;12;;;;0;;;1h 42m
2024-03-08 15:15:45;"New workout template";"dip (machine)";3;54;kg;12;;;;0;;;1h 42m
2024-03-09 18:30:49;"New workout template";"Rowing (Machine)";1;;;;;0;km;600;"";"";1h 15m
2024-03-09 18:30:49;"New workout template";"Trap Bar Deadlift";1;60;kg;6;;;;0;"";;1h 15m
2024-03-09 18:30:49;"New workout template";"Trap Bar Deadlift";2;100;kg;6;;;;0;;;1h 15m
2024-03-09 18:30:49;"New workout template";"Trap Bar Deadlift";3;140;kg;6;;;;0;;;1h 15m
2024-03-09 18:30:49;"New workout template";"Trap Bar Deadlift";4;160;kg;1;;;;0;;;1h 15m
2024-03-09 18:30:49;"New workout template";"Trap Bar Deadlift";5;160;kg;1;;;;0;;;1h 15m
2024-03-09 18:30:49;"New workout template";"Trap Bar Deadlift";6;160;kg;2;;;;0;;;1h 15m
2024-03-09 18:30:49;"New workout template";"Squat (Barbell)";1;20;kg;3;;;;0;"";;1h 15m
2024-03-09 18:30:49;"New workout template";"Squat (Barbell)";2;20;kg;3;;;;0;;;1h 15m
2024-03-09 18:30:49;"New workout template";"Squat (Barbell)";3;60;kg;6;;;;0;;;1h 15m
2024-03-09 18:30:49;"New workout template";"Squat (Barbell)";4;100;kg;4;;;;0;;;1h 15m
2024-03-09 18:30:49;"New workout template";"Squat (Barbell)";5;100;kg;3;;;;0;;;1h 15m
2024-03-09 18:30:49;"New workout template";"Squat (Machine)";1;110;kg;6;;;;0;"";;1h 15m
2024-03-09 18:30:49;"New workout template";"Squat (Machine)";2;130;kg;3;;;;0;;;1h 15m
2024-03-09 18:30:49;"New workout template";"Leg Extension (Machine)";1;39;kg;12;;;;0;"";;1h 15m
2024-03-09 18:30:49;"New workout template";"Leg Extension (Machine)";2;113;kg;8;;;;0;;;1h 15m
2024-03-09 18:30:49;"New workout template";"Leg Extension (Machine)";3;113;kg;7;;;;0;;;1h 15m
2024-03-09 18:30:49;"New workout template";"Seated Leg Press (Machine)";1;86;kg;8;;;;0;"";;1h 15m
2024-03-09 18:30:49;"New workout template";"Seated Leg Press (Machine)";2;134;kg;6;;;;0;;;1h 15m
2024-03-09 18:30:49;"New workout template";"Seated Leg Press (Machine)";3;161;kg;2;;;;0;;;1h 15m
2024-03-10 18:30:17;"New workout template";"huppelen";1;;;;;1.75;km;900;"";"";1h 10m
2024-03-10 18:30:17;"New workout template";"Lateral Raise (Cable)";1;19.84;lbs;8;;;;0;"";;1h 10m
2024-03-10 18:30:17;"New workout template";"Lateral Raise (Cable)";2;39.68;lbs;6;;;;0;;;1h 10m
2024-03-10 18:30:17;"New workout template";"Lateral Raise (Cable)";3;39.68;lbs;6;;;;0;;;1h 10m
2024-03-10 18:30:17;"New workout template";"Lateral Raise (Cable)";4;39.68;lbs;6;;;;0;;;1h 10m
2024-03-10 18:30:17;"New workout template";"Overhead Press (Barbell)";1;20;kg;8;;;;0;"";;1h 10m
2024-03-10 18:30:17;"New workout template";"Overhead Press (Barbell)";2;30;kg;6;;;;0;;;1h 10m
2024-03-10 18:30:17;"New workout template";"Overhead Press (Barbell)";3;40;kg;2;;;;0;;;1h 10m
2024-03-10 18:30:17;"New workout template";"Overhead Press (Barbell)";4;40;kg;5;;;;0;;;1h 10m
2024-03-10 18:30:17;"New workout template";"Overhead Press (Barbell)";5;50;kg;0;;;;0;;;1h 10m
2024-03-10 18:30:17;"New workout template";"Overhead Press (Barbell)";6;45;kg;2;;;;0;;;1h 10m
2024-03-10 18:30:17;"New workout template";"Overhead Press (Dumbbell)";1;22;kg;12;;;;0;"";;1h 10m
2024-03-10 18:30:17;"New workout template";"Overhead Press (Dumbbell)";2;24;kg;6;;;;0;;;1h 10m
2024-03-10 18:30:17;"New workout template";"seated overhead press (smith machine)";1;40;kg;3;;;;0;"";;1h 10m
2024-03-10 18:30:17;"New workout template";"seated overhead press (smith machine)";2;40;kg;3;;;;0;;;1h 10m
2024-03-10 18:30:17;"New workout template";"seated overhead press (smith machine)";3;40;kg;3;;;;0;;;1h 10m
2024-03-10 18:30:17;"New workout template";"deadhang";1;;;;;;km;54;"";;1h 10m
2024-03-10 18:30:17;"New workout template";"deadhang";2;;;;;;km;40;;;1h 10m
2024-03-10 18:30:17;"New workout template";"Seated Palms Up Wrist Curl (Dumbbell)";1;18;kg;6;;;;0;"";;1h 10m
2024-03-10 18:30:17;"New workout template";"Seated Palms Up Wrist Curl (Dumbbell)";2;18;kg;4;;;;0;;;1h 10m
2024-03-10 18:30:17;"New workout template";"Seated Palms Up Wrist Curl (Dumbbell)";3;16;kg;6;;;;0;;;1h 10m
2024-03-10 18:30:17;"New workout template";"palm down wrist curls (barbell)";1;20;kg;5;;;;0;"";;1h 10m
2024-03-10 18:30:17;"New workout template";"palm down wrist curls (barbell)";2;20;kg;5;;;;0;;;1h 10m
2024-03-10 18:30:17;"New workout template";"palm down wrist curls (barbell)";3;15;kg;8;;;;0;;;1h 10m
2024-03-11 19:10:26;"New workout template";"Rowing (Machine)";1;;;;;0;km;600;"";"";1h 15m
2024-03-11 19:10:26;"New workout template";"Running";1;;;;;4;km;1494;"";;1h 15m
2024-03-11 19:10:26;"New workout template";"Running";2;;;;;2;km;600;;;1h 15m
2024-03-11 19:10:26;"New workout template";"Running";3;;;;;1;km;220;;;1h 15m
2024-03-12 17:28:15;"New workout template";"huppelen";1;;;;;1.68;km;900;"";"";1h 1m
2024-03-12 17:28:15;"New workout template";"Bent Over Row (Barbell)";1;20;kg;12;;;;0;"";;1h 1m
2024-03-12 17:28:15;"New workout template";"Bent Over Row (Barbell)";2;40;kg;12;;;;0;;;1h 1m
2024-03-12 17:28:15;"New workout template";"Bent Over Row (Barbell)";3;60;kg;8;;;;0;;;1h 1m
2024-03-12 17:28:15;"New workout template";"Bent Over Row (Barbell)";4;75;kg;8;;;;0;;;1h 1m
2024-03-12 17:28:15;"New workout template";"Bent Over Row (Barbell)";5;75;kg;8;;;;0;;;1h 1m
2024-03-12 17:28:15;"New workout template";"Bent Over Row (Barbell)";6;75;kg;8;;;;0;;;1h 1m
2024-03-12 17:28:15;"New workout template";"Lat Pulldown (Machine)";1;60;kg;8;;;;0;"";;1h 1m
2024-03-12 17:28:15;"New workout template";"Lat Pulldown (Machine)";2;95;kg;5;;;;0;;;1h 1m
2024-03-12 17:28:15;"New workout template";"Lat Pulldown (Machine)";3;80;kg;8;;;;0;;;1h 1m
2024-03-12 17:28:15;"New workout template";"Lat Pulldown (Machine)";4;80;kg;8;;;;0;;;1h 1m
2024-03-12 17:28:15;"New workout template";"Preacher Curl (Machine)";1;23;kg;8;;;;0;"";;1h 1m
2024-03-12 17:28:15;"New workout template";"Preacher Curl (Machine)";2;45;kg;8;;;;0;;;1h 1m
2024-03-12 17:28:15;"New workout template";"Preacher Curl (Machine)";3;54;kg;8;;;;0;;;1h 1m
2024-03-12 17:28:15;"New workout template";"Preacher Curl (Machine)";4;54;kg;8;;;;0;;;1h 1m
2024-03-12 17:28:15;"New workout template";"Hammer Curl (Cable)";1;32;kg;8;;;;0;"";;1h 1m
2024-03-12 17:28:15;"New workout template";"Hammer Curl (Cable)";2;45;kg;8;;;;0;;;1h 1m
2024-03-12 17:28:15;"New workout template";"Hammer Curl (Cable)";3;45;kg;8;;;;0;;;1h 1m
2024-03-12 17:28:15;"New workout template";"Hammer Curl (Cable)";4;45;kg;8;;;;0;;;1h 1m
2024-03-12 17:28:15;"New workout template";"Bicep Curl (Cable)";1;45;kg;8;;;;0;"";;1h 1m
2024-03-12 17:28:15;"New workout template";"Bicep Curl (Cable)";2;45;kg;8;;;;0;;;1h 1m
2024-03-12 17:28:15;"New workout template";"Bicep Curl (Cable)";3;50;kg;8;;;;0;;;1h 1m
2024-03-13 18:47:11;"New workout template";"huppelen";1;;;;;1.65;km;900;"";"";1h 9m
2024-03-13 18:47:11;"New workout template";"Incline Bench Press (Barbell)";1;20;kg;8;;;;0;"";;1h 9m
2024-03-13 18:47:11;"New workout template";"Incline Bench Press (Barbell)";2;60;kg;4;;;;0;;;1h 9m
2024-03-13 18:47:11;"New workout template";"Incline Bench Press (Barbell)";3;70;kg;3;;;;0;;;1h 9m
2024-03-13 18:47:11;"New workout template";"Incline Bench Press (Barbell)";4;60;kg;4;;;;0;;;1h 9m
2024-03-13 18:47:11;"New workout template";"Bench Press (Barbell)";1;60;kg;6;;;;0;"";;1h 9m
2024-03-13 18:47:11;"New workout template";"Bench Press (Barbell)";2;80;kg;3;;;;0;;;1h 9m
2024-03-13 18:47:11;"New workout template";"Bench Press (Barbell)";3;80;kg;3;;;;0;;;1h 9m
2024-03-13 18:47:11;"New workout template";"Bench Press (Barbell)";4;80;kg;3;;;;0;;;1h 9m
2024-03-13 18:47:11;"New workout template";"Incline Chest Press (Machine)";1;60;kg;6;;;;0;"";;1h 9m
2024-03-13 18:47:11;"New workout template";"Incline Chest Press (Machine)";2;90;kg;6;;;;0;;;1h 9m
2024-03-13 18:47:11;"New workout template";"Incline Chest Press (Machine)";3;90;kg;4;;;;0;;;1h 9m
2024-03-13 18:47:11;"New workout template";"Incline Chest Press (Machine)";4;90;kg;5;;;;0;;;1h 9m
2024-03-13 18:47:11;"New workout template";"Triceps Extension (Machine)";1;54;kg;8;;;;0;"";;1h 9m
2024-03-13 18:47:11;"New workout template";"Triceps Extension (Machine)";2;73;kg;6;;;;0;;;1h 9m
2024-03-13 18:47:11;"New workout template";"Triceps Extension (Machine)";3;73;kg;6;;;;0;;;1h 9m
2024-03-13 18:47:11;"New workout template";"Triceps Dip (Assisted)";1;18;kg;6;;;;0;"";;1h 9m
2024-03-13 18:47:11;"New workout template";"Triceps Dip (Assisted)";2;9;kg;6;;;;0;;;1h 9m
2024-03-13 18:47:11;"New workout template";"Triceps Dip (Assisted)";3;9;kg;6;;;;0;;;1h 9m
2024-03-13 18:47:11;"New workout template";"Triceps Dip (Assisted)";4;9;kg;6;;;;0;;;1h 9m
2024-03-13 18:47:11;"New workout template";"single arm tricep pushdown (cable)";1;20;lbs;8;;;;0;"";;1h 9m
2024-03-13 18:47:11;"New workout template";"single arm tricep pushdown (cable)";2;30;lbs;6;;;;0;;;1h 9m
2024-03-13 18:47:11;"New workout template";"single arm tricep pushdown (cable)";3;30;lbs;6;;;;0;;;1h 9m
2024-03-14 17:40:24;"New workout template";"huppelen";1;;;;;1.70;km;900;"";"";1h 6m
2024-03-14 17:40:24;"New workout template";"Deadlift (Barbell)";1;60;kg;4;;;;0;"";;1h 6m
2024-03-14 17:40:24;"New workout template";"Deadlift (Barbell)";2;100;kg;6;;;;0;;;1h 6m
2024-03-14 17:40:24;"New workout template";"Deadlift (Barbell)";3;140;kg;2;;;;0;;;1h 6m
2024-03-14 17:40:24;"New workout template";"Deadlift (Barbell)";4;150;kg;3;;;;0;;;1h 6m
2024-03-14 17:40:24;"New workout template";"Deadlift (Barbell)";5;170;kg;3;;;;0;;;1h 6m
2024-03-14 17:40:24;"New workout template";"Deadlift (Barbell)";6;160;kg;2;;;;0;;;1h 6m
2024-03-14 17:40:24;"New workout template";"Deadlift (Barbell)";7;140;kg;1;;;;0;;;1h 6m
2024-03-14 17:40:24;"New workout template";"Leg Press";1;120;kg;6;;;;0;"";;1h 6m
2024-03-14 17:40:24;"New workout template";"Leg Press";2;200;kg;6;;;;0;;;1h 6m
2024-03-14 17:40:24;"New workout template";"Leg Press";3;220;kg;5;;;;0;;;1h 6m
2024-03-14 17:40:24;"New workout template";"Lying Leg Curl (Machine)";1;41;kg;6;;;;0;"";;1h 6m
2024-03-14 17:40:24;"New workout template";"Lying Leg Curl (Machine)";2;59;kg;5;;;;0;;;1h 6m
2024-03-14 17:40:24;"New workout template";"Lying Leg Curl (Machine)";3;59;kg;6;;;;0;;;1h 6m
2024-03-14 17:40:24;"New workout template";"Lying Leg Curl (Machine)";4;50;kg;7;;;;0;;;1h 6m
2024-03-14 17:40:24;"New workout template";"Hip Abductor (Machine)";1;39;kg;12;;;;0;"";;1h 6m
2024-03-14 17:40:24;"New workout template";"Hip Abductor (Machine)";2;45;kg;8;;;;0;;;1h 6m
2024-03-14 17:40:24;"New workout template";"Hip Abductor (Machine)";3;45;kg;8;;;;0;;;1h 6m
2024-03-14 17:40:24;"New workout template";"Hip Abductor (Machine)";4;45;kg;8;;;;0;;;1h 6m
2024-03-14 17:40:24;"New workout template";"Hip Abductor (Machine)";5;45;kg;8;;;;0;;;1h 6m
2024-03-14 17:40:24;"New workout template";"Leg Extension (Machine)";1;66;kg;3;;;;0;"";;1h 6m
2024-03-14 17:40:24;"New workout template";"Leg Extension (Machine)";2;113;kg;8;;;;0;;;1h 6m
2024-03-14 17:40:24;"New workout template";"Leg Extension (Machine)";3;113;kg;5;;;;0;;;1h 6m
2024-03-14 17:40:24;"New workout template";"Leg Extension (Machine)";4;59;kg;5;;;;0;;;1h 6m
2024-03-14 17:40:24;"New workout template";"Leg Extension (Machine)";5;39;kg;5;;;;0;;;1h 6m
2024-03-15 16:03:27;"New workout template";"huppelen";1;;;;;1.07;km;600;"";"";1h 20m
2024-03-15 16:03:27;"New workout template";"Lateral Raise (Cable)";1;30.86;lbs;8;;;;0;"";;1h 20m
2024-03-15 16:03:27;"New workout template";"Lateral Raise (Cable)";2;39.68;lbs;8;;;;0;;;1h 20m
2024-03-15 16:03:27;"New workout template";"Lateral Raise (Cable)";3;45;lbs;6;;;;0;;;1h 20m
2024-03-15 16:03:27;"New workout template";"Overhead Press (Barbell)";1;20;kg;8;;;;0;"";;1h 20m
2024-03-15 16:03:27;"New workout template";"Overhead Press (Barbell)";2;30;kg;8;;;;0;;;1h 20m
2024-03-15 16:03:27;"New workout template";"Overhead Press (Barbell)";3;40;kg;5;;;;0;;;1h 20m
2024-03-15 16:03:27;"New workout template";"Overhead Press (Barbell)";4;40;kg;6;;;;0;;;1h 20m
2024-03-15 16:03:27;"New workout template";"Overhead Press (Barbell)";5;40;kg;6;;;;0;;;1h 20m
2024-03-15 16:03:27;"New workout template";"converging shoulder press";1;32;kg;8;;;;0;"";;1h 20m
2024-03-15 16:03:27;"New workout template";"converging shoulder press";2;36;kg;8;;;;0;;;1h 20m
2024-03-15 16:03:27;"New workout template";"converging shoulder press";3;36;kg;8;;;;0;;;1h 20m
2024-03-15 16:03:27;"New workout template";"Lateral Raise (Dumbbell)";1;12;kg;8;;;;0;"";;1h 20m
2024-03-15 16:03:27;"New workout template";"Lateral Raise (Dumbbell)";2;12;kg;7;;;;0;;;1h 20m
2024-03-15 16:03:27;"New workout template";"Lateral Raise (Dumbbell)";3;12;kg;6;;;;0;;;1h 20m
2024-03-15 16:03:27;"New workout template";"deadhang";1;;;;;;km;42;"";;1h 20m
2024-03-15 16:03:27;"New workout template";"deadhang";2;;;;;;km;28;;;1h 20m
2024-03-15 16:03:27;"New workout template";"seated palms down wrist curl (dumbbells)";1;7;kg;12;;;;0;"";;1h 20m
2024-03-15 16:03:27;"New workout template";"seated palms down wrist curl (dumbbells)";2;7;kg;12;;;;0;;;1h 20m
2024-03-15 16:03:27;"New workout template";"seated palms down wrist curl (dumbbells)";3;7;kg;12;;;;0;;;1h 20m
2024-03-15 16:03:27;"New workout template";"Seated Palms Up Wrist Curl (Dumbbell)";1;14;kg;12;;;;0;"";;1h 20m
2024-03-15 16:03:27;"New workout template";"Seated Palms Up Wrist Curl (Dumbbell)";2;18;kg;6;;;;0;;;1h 20m
2024-03-15 16:03:27;"New workout template";"Seated Palms Up Wrist Curl (Dumbbell)";3;18;kg;5;;;;0;;;1h 20m
2024-03-15 16:03:27;"New workout template";"Rowing (Machine)";1;;;;;0.26;km;60;"";;1h 20m
2024-03-16 16:51:59;"New workout template";"huppelen";1;;;;;1.12;km;600;"";"";1h 23m
2024-03-16 16:51:59;"New workout template";"Lat Pulldown (Machine)";1;60;kg;8;;;;0;"";;1h 23m
2024-03-16 16:51:59;"New workout template";"Lat Pulldown (Machine)";2;90;kg;8;;;;0;;;1h 23m
2024-03-16 16:51:59;"New workout template";"Lat Pulldown (Machine)";3;80;kg;8;;;;0;;;1h 23m
2024-03-16 16:51:59;"New workout template";"Lat Pulldown (Machine)";4;80;kg;8;;;;0;;;1h 23m
2024-03-16 16:51:59;"New workout template";"Bent Over Row (Barbell)";1;60;kg;8;;;;0;"";;1h 23m
2024-03-16 16:51:59;"New workout template";"Bent Over Row (Barbell)";2;75;kg;8;;;;0;;;1h 23m
2024-03-16 16:51:59;"New workout template";"Bent Over Row (Barbell)";3;75;kg;8;;;;0;;;1h 23m
2024-03-16 16:51:59;"New workout template";"Bent Over Row (Barbell)";4;65;kg;8;;;;0;;;1h 23m
2024-03-16 16:51:59;"New workout template";"reverse grip lat pulldown";1;52;kg;8;;;;0;"";;1h 23m
2024-03-16 16:51:59;"New workout template";"reverse grip lat pulldown";2;61.23;kg;8;;;;0;;;1h 23m
2024-03-16 16:51:59;"New workout template";"reverse grip lat pulldown";3;66;kg;8;;;;0;;;1h 23m
2024-03-16 16:51:59;"New workout template";"reverse grip lat pulldown";4;66;kg;8;;;;0;;;1h 23m
2024-03-16 16:51:59;"New workout template";"Bicep Curl (Cable)";1;50;kg;8;;;;0;"";;1h 23m
2024-03-16 16:51:59;"New workout template";"Bicep Curl (Cable)";2;54;kg;7;;;;0;;;1h 23m
2024-03-16 16:51:59;"New workout template";"Bicep Curl (Cable)";3;50;kg;8;;;;0;;;1h 23m
2024-03-16 16:51:59;"New workout template";"Hammer Curl (Cable)";1;50;kg;8;;;;0;"";;1h 23m
2024-03-16 16:51:59;"New workout template";"Hammer Curl (Cable)";2;50;kg;6;;;;0;;;1h 23m
2024-03-16 16:51:59;"New workout template";"Hammer Curl (Cable)";3;45;kg;8;;;;0;;;1h 23m
2024-03-17 16:27:17;"New workout template";"huppelen";1;;;;;1.65;km;900;"";"preworkout";1h 43m
2024-03-17 16:27:17;"New workout template";"Bench Press (Barbell)";1;60;kg;8;;;;0;"";;1h 43m
2024-03-17 16:27:17;"New workout template";"Bench Press (Barbell)";2;80;kg;3;;;;0;;;1h 43m
2024-03-17 16:27:17;"New workout template";"Bench Press (Barbell)";3;80;kg;8;;;;0;;;1h 43m
2024-03-17 16:27:17;"New workout template";"Bench Press (Barbell)";4;80;kg;6;;;;0;;;1h 43m
2024-03-17 16:27:17;"New workout template";"Bench Press (Barbell)";5;80;kg;6;;;;0;;;1h 43m
2024-03-17 16:27:17;"New workout template";"Incline Bench Press (Dumbbell)";1;28;kg;3;;;;0;"";;1h 43m
